stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,postal_code
8750,8750.0,Damen & 33rd Street,"Damen & 33rd Street, Northbound, Southeast Corner",41.833939,-87.675298,0,,1,60608
8751,8751.0,1559 S Damen,"1559 S Damen, Northbound, Southeast Corner",41.844776,-87.675492,0,,1,60608
8752,8752.0,2501 S Damen,"2501 S Damen, Northbound, Eastside of the Street",41.846473,-87.675573,0,,1,60608
8753,8753.0,Damen & Blue Island,"Damen & Blue Island, Northbound, Northeast Corner",41.84883167,-87.67565529,0,,1,60608
8755,8755.0,2501 S Damen,"2501 S Damen, Southbound, Westside of the Street",41.84645716,-87.67577552,0,,1,60608
8756,8756.0,2608 S Damen,"2608 S Damen, Southbound, Westside of the Street",41.84474829999999,-87.67577709,0,,1,60608
8757,8757.0,Damen & 33rd Street,"Damen & 33rd Street, Southbound, Northwest Corner",41.834104,-87.675443,0,,1,60608
8758,8758.0,Damen & Archer,"Damen & Archer, Southbound, Northwest Corner",41.83191788,-87.67539647,0,,1,60608
8759,8759.0,Midway Orange Line Station,"Midway Orange Line Station, Westbound, Bus Terminal",41.78642785,-87.73844437,0,,1,60629
8766,8766.0,Damen & 48th Street,"Damen & 48th Street, Southbound, Northwest Corner",41.806811,-87.674693,0,,1,60609
8767,8767.0,Damen & 49th Street,"Damen & 49th Street, Southbound, Northwest Corner",41.805002,-87.674637,0,,1,60609
8768,8768.0,Damen & 50th Street,"Damen & 50th Street, Southbound, Northwest Corner",41.80317748,-87.67464076,0,,1,60609
8770,8770.0,Damen & 52nd Street,"Damen & 52nd Street, Southbound, Northwest Corner",41.79909567,-87.6745507,0,,1,60609
8771,8771.0,Damen & 53rd Street,"Damen & 53rd Street, Southbound, Northwest Corner",41.7976408,-87.67447427,0,,1,60609
8772,8772.0,Damen & 54th Street,"Damen & 54th Street, Southbound, Northwest Corner",41.79583579999999,-87.67440526,0,,1,60636
8773,8773.0,Damen & Garfield,"Damen & Garfield, Southbound, Northwest Corner",41.7939927,-87.67439954,0,,1,60636
8774,8774.0,Damen & Garfield,"Damen & Garfield, Southbound, Southwest Corner",41.7934248,-87.67436707,0,,1,60636
8775,8775.0,Damen & 56th Street,"Damen & 56th Street, Southbound, Northwest Corner",41.79213871,-87.67434399,0,,1,60636
8776,8776.0,Damen & 57th Street,"Damen & 57th Street, Southbound, Northwest Corner",41.79035023,-87.67427428,0,,1,60636
8778,8778.0,Damen & 59th Street,"Damen & 59th Street, Southbound, Northwest Corner",41.786725,-87.67420183,0,,1,60636
8779,8779.0,Damen & 60th Street,"Damen & 60th Street, Southbound, Westside of the Street",41.784825,-87.674061,0,,1,60636
8780,8780.0,Damen & 61st Street,"Damen & 61st Street, Southbound, Westside of the Street",41.783003,-87.674008,0,,1,60636
8781,8781.0,Damen & 62nd Street,"Damen & 62nd Street, Southbound, Northwest Corner",41.781251,-87.673997,0,,1,60636
8782,8782.0,Damen & 63rd Street,"Damen & 63rd Street, Southbound, Northwest Corner",41.77943582,-87.67399408,0,,1,60636
8783,8783.0,Damen & 64th Street,"Damen & 64th Street, Southbound, Northwest Corner",41.777607,-87.673919,0,,1,60636
8784,8784.0,Damen & 65th Street,"Damen & 65th Street, Southbound, Northwest Corner",41.775767,-87.673875,0,,1,60636
8786,8786.0,Damen & Marquette Rd,"Damen & Marquette Rd, Southbound, Northwest Corner",41.772169,-87.673788,0,,1,60636
8787,8787.0,Damen & 68th Street,"Damen & 68th Street, Southbound, Northwest Corner",41.770339,-87.67372900000002,0,,1,60636
8788,8788.0,Damen & 69th Street,"Damen & 69th Street, Southbound, Northwest Corner",41.76854879,-87.67372222,0,,1,60636
8789,8789.0,Damen & 70th Street,"Damen & 70th Street, Southbound, Northwest Corner",41.766758,-87.673644,0,,1,60636
8790,8790.0,Damen & 71st Street,"Damen & 71st Street, Southbound, Northwest Corner",41.76490678,-87.67363793,0,,1,60636
8791,8791.0,Damen & 72nd Street,"Damen & 72nd Street, Southbound, Northwest Corner",41.763077,-87.673546,0,,1,60636
8792,8792.0,Damen & 73rd Street,"Damen & 73rd Street, Southbound, Northwest Corner",41.761239,-87.673509,0,,1,60636
8793,8793.0,Damen & 74th Street,"Damen & 74th Street, Southbound, Northwest Corner",41.75940181,-87.67348797,0,,1,60636
8794,8794.0,Damen & 76th Street,"Damen & 76th Street, Southbound, Northwest Corner",41.75573,-87.673348,0,,1,60636
8795,8795.0,Damen & 77th Street,"Damen & 77th Street, Southbound, Northwest Corner",41.753916,-87.67330799999998,0,,1,60620
8796,8796.0,Damen & 78th Street,"Damen & 78th Street, Southbound, Northwest Corner",41.752062,-87.67325100000002,0,,1,60620
8798,8798.0,Damen & 80th Street,"Damen & 80th Street, Southbound, Northwest Corner",41.748414,-87.673151,0,,1,60620
8799,8799.0,Damen & 81st Street,"Damen & 81st Street, Southbound, Westside of the Street",41.746583,-87.67309,0,,1,60620
8800,8800.0,Damen & 82nd Street,"Damen & 82nd Street, Southbound, Northwest Corner",41.74480300000001,-87.673043,0,,1,60620
8801,8801.0,Damen & 83rd Street,"Damen & 83rd Street, Southbound, Northwest Corner",41.74297238,-87.67304986,0,,1,60620
8802,8802.0,Damen & 84th Street,"Damen & 84th Street, Southbound, Northwest Corner",41.74116538,-87.67299185,0,,1,60620
8803,8803.0,Damen & 85th Street,"Damen & 85th Street, Southbound, Northwest Corner",41.73934638,-87.67293485,0,,1,60620
8804,8804.0,Damen & 86th Street,"Damen & 86th Street, Southbound, Northwest Corner",41.73771087,-87.67291713,0,,1,60620
8805,8805.0,Edgewater & Clark,"Edgewater & Clark, Eastbound, Southwest Corner",41.98583964,-87.66938666,0,,1,60660
8815,8815.0,Damen & Winona,"Damen & Winona, Southbound, Westside of the Street",41.974704,-87.67941,0,,1,60640
8816,8816.0,Damen & Argyle,"Damen & Argyle, Southbound, Northwest Corner",41.97247,-87.679365,0,,1,60640
8817,8817.0,Damen & Ainslie,"Damen & Ainslie, Southbound, Northwest Corner",41.970651,-87.67931,0,,1,60640
8819,8819.0,Damen & Eastwood (Brown Line),"Damen & Eastwood (Brown Line), Southbound, Northwest Corner",41.966084,-87.679177,0,,1,60640
8820,8820.0,Damen & Wilson,"Damen & Wilson, Southbound, Northwest Corner",41.96519341,-87.67917275,0,,1,60640
8821,8821.0,Damen & Sunnyside,"Damen & Sunnyside, Southbound, Northwest Corner",41.96335,-87.679098,0,,1,60640
8822,8822.0,Damen & Montrose,"Damen & Montrose, Southbound, Northwest Corner",41.96157684,-87.67906364,0,,1,60640
8823,8823.0,Damen & Cullom,"Damen & Cullom, Southbound, Northwest Corner",41.959705,-87.678978,0,,1,60640
8824,8824.0,Damen & Berteau,"Damen & Berteau, Southbound, Northwest Corner",41.957882,-87.678928,0,,1,60613
8825,8825.0,Damen & Belle Plaine,"Damen & Belle Plaine, Southbound, Westside of the Street",41.956058,-87.67887900000002,0,,1,60613
8827,8827.0,Damen & Irving Park/Lincoln,"Damen & Irving Park/Lincoln, Southbound, Southwest Corner",41.95393913,-87.67884094,0,,1,60613
8828,8828.0,Damen & Byron,"Damen & Byron, Southbound, Northwest Corner",41.952411,-87.67877299999998,0,,1,60618
8829,8829.0,Damen & Grace,"Damen & Grace, Southbound, Northwest Corner",41.950588,-87.678723,0,,1,60618
8830,8830.0,Damen & Waveland,"Damen & Waveland, Southbound, Northwest Corner",41.948765,-87.678673,0,,1,60618
8831,8831.0,Damen & Addison,"Damen & Addison, Southbound, Northwest Corner",41.94699758,-87.67863325,0,,1,60618
8832,8832.0,Damen & Cornelia,"Damen & Cornelia, Southbound, Northwest Corner",41.945114,-87.678572,0,,1,60618
8833,8833.0,Damen & Roscoe,"Damen & Roscoe, Southbound, Northwest Corner",41.943296,-87.678522,0,,1,60618
8834,8834.0,Damen & School,"Damen & School, Southbound, Northwest Corner",41.941473,-87.678472,0,,1,60618
8835,8835.0,Damen & Belmont,"Damen & Belmont, Southbound, Northwest Corner",41.93965,-87.678421,0,,1,60618
8836,8836.0,Damen & Barry,"Damen & Barry, Southbound, Northwest Corner",41.937851,-87.678363,0,,1,60618
8837,8837.0,Damen & Wellington,"Damen & Wellington, Southbound, Northwest Corner",41.93597185,-87.67827612,0,,1,60618
8838,8838.0,Damen & George,"Damen & George, Southbound, Northwest Corner",41.9341525,-87.67827389,0,,1,60647
8839,8839.0,Damen & Clybourn/Diversey,"Damen & Clybourn/Diversey, Southbound, Northwest Corner",41.93248888,-87.67819056,0,,1,60647
8841,8841.0,Damen & Fullerton,"Damen & Fullerton, Southbound, Southwest Corner",41.92485748,-87.67797665,0,,1,60647
8842,8842.0,Damen & Webster,"Damen & Webster, Southbound, Northwest Corner",41.921466,-87.677848,0,,1,60647
8843,8843.0,Damen & Dickens,"Damen & Dickens, Southbound, Northwest Corner",41.919648,-87.677756,0,,1,60647
8844,8844.0,Damen & Armitage,"Damen & Armitage, Southbound, Northwest Corner",41.91785449,-87.67771399,0,,1,60622
8845,8845.0,Damen & Cortland,"Damen & Cortland, Southbound, Northwest Corner",41.916312,-87.677658,0,,1,60622
8846,8846.0,Damen & Churchill,"Damen & Churchill, Southbound, Northwest Corner",41.914796,-87.677626,0,,1,60622
8847,8847.0,Damen & Wabansia,"Damen & Wabansia, Southbound, Northwest Corner",41.912382,-87.677576,0,,1,60622
8849,8849.0,Damen & Milwaukee/North Ave (Blue Line),"Damen & Milwaukee/North Ave (Blue Line), Southbound, Southwest Corner",41.91025685,-87.67754549,0,,1,60622
8850,8850.0,Damen & Le Moyne,"Damen & Le Moyne, Southbound, Northwest Corner",41.90829891,-87.67746027,0,,1,60622
8851,8851.0,Damen & Schiller,"Damen & Schiller, Southbound, Northwest Corner",41.907219,-87.677436,0,,1,60622
8852,8852.0,Damen & Evergreen,"Damen & Evergreen, Southbound, Northwest Corner",41.906085,-87.677402,0,,1,60622
8853,8853.0,Damen & Potomac,"Damen & Potomac, Southbound, Northwest Corner",41.90508300000001,-87.67737199999998,0,,1,60622
8855,8855.0,Damen & Thomas,"Damen & Thomas, Southbound, Northwest Corner",41.901453,-87.677262,0,,1,60622
8857,8857.0,Damen & Iowa,"Damen & Iowa, Southbound, Northwest Corner",41.897828,-87.677153,0,,1,60622
8858,8858.0,Damen & Chicago,"Damen & Chicago, Southbound, Northwest Corner",41.89601,-87.677098,0,,1,60622
8859,8859.0,Damen & Huron,"Damen & Huron, Southbound, Northwest Corner",41.894186,-87.677049,0,,1,60622
8860,8860.0,Damen & Ohio,"Damen & Ohio, Southbound, Northwest Corner",41.892348,-87.676999,0,,1,60622
8862,8862.0,Damen & Hubbard,"Damen & Hubbard, Southbound, Northwest Corner",41.889802,-87.67693,0,,1,60612
8863,8863.0,Damen & Carroll,"Damen & Carroll, Southbound, Northwest Corner",41.887756,-87.676872,0,,1,60612
8864,8864.0,Damen & Fulton,"Damen & Fulton, Southbound, Northwest Corner",41.886851,-87.676849,0,,1,60612
8872,8872.0,Damen & Harrison,"Damen & Harrison, Southbound, Northwest Corner",41.8741266,-87.67655014,0,,1,60612
8873,8873.0,Damen & Ogden,"Damen & Ogden, Southbound, Northwest Corner",41.87281564,-87.67654124,0,,1,60612
8874,8874.0,Damen & Polk,"Damen & Polk, Southbound, Northwest Corner",41.87160432,-87.67649107,0,,1,60612
8875,8875.0,V.A. Medical Center,"V.A. Medical Center, Southbound, Westside of the Street",41.87022754,-87.67641993,0,,1,60612
8876,8876.0,Damen & Taylor,"Damen & Taylor, Southbound, Northwest Corner",41.86922998,-87.67637797,0,,1,60612
8878,8878.0,Damen & Roosevelt,"Damen & Roosevelt, Southbound, Northwest Corner",41.86698772,-87.67640629,0,,1,60612
8880,8880.0,Damen & 13th Street,"Damen & 13th Street, Southbound, Northwest Corner",41.865003,-87.67626800000002,0,,1,60612
8881,8881.0,Damen & Hastings,"Damen & Hastings, Southbound, Northwest Corner",41.864056,-87.676242,0,,1,60608
8882,8882.0,Damen & 14th Street,"Damen & 14th Street, Southbound, Northwest Corner",41.863169,-87.67621700000002,0,,1,60608
8883,8883.0,Damen & 17th Street,"Damen & 17th Street, Southbound, Southwest Corner",41.85842163,-87.67609751,0,,1,60608
8884,8884.0,Damen & 18th Street,"Damen & 18th Street, Southbound, Northwest Corner",41.85774894,-87.67608521,0,,1,60608
8885,8885.0,Damen & 19th Street,"Damen & 19th Street, Southbound, Northwest Corner",41.855896,-87.676018,0,,1,60608
8888,8888.0,Damen & Cermak,"Damen & Cermak, Southbound, Northwest Corner",41.85227944,-87.67593149,0,,1,60608
8889,8889.0,Damen & 23rd Street,"Damen & 23rd Street, Southbound, Northwest Corner",41.850436,-87.675862,0,,1,60608
8890,8890.0,Damen & Coulter,"Damen & Coulter, Southbound, Northwest Corner",41.84953,-87.67584699999998,0,,1,60608
8891,8891.0,Damen & 23rd Street,"Damen & 23rd Street, Northbound, Southeast Corner",41.850271,-87.675717,0,,1,60608
8895,8895.0,Damen & 19th Street,"Damen & 19th Street, Northbound, Southeast Corner",41.85573,-87.675873,0,,1,60608
8896,8896.0,Damen & 18th Street,"Damen & 18th Street, Northbound, Southeast Corner",41.85756282,-87.67591379999998,0,,1,60608
8897,8897.0,Damen & 17th Street,"Damen & 17th Street, Northbound, Southeast Corner",41.858475,-87.675943,0,,1,60608
8898,8898.0,Damen & 14th Street,"Damen & 14th Street, Northbound, Northeast Corner",41.863264,-87.67607,0,,1,60608
8899,8899.0,Damen & Hastings,"Damen & Hastings, Northbound, Southeast Corner",41.86389000000001,-87.676096,0,,1,60608
8900,8900.0,Damen & 13th Street,"Damen & 13th Street, Northbound, Southeast Corner",41.864837,-87.67612199999998,0,,1,60612
8901,8901.0,Damen & Roosevelt,"Damen & Roosevelt, Northbound, Southeast Corner",41.86652878,-87.67614998,0,,1,60612
8902,8902.0,Damen & Roosevelt,"Damen & Roosevelt, Northbound, Northeast Corner",41.86719614,-87.67609158,0,,1,60612
8904,8904.0,Damen & Taylor,"Damen & Taylor, Northbound, Southeast Corner",41.86901557,-87.67621698,0,,1,60612
8905,8905.0,Damen & Polk,"Damen & Polk, Northbound, Southeast Corner",41.87138966,-87.67627841,0,,1,60612
8906,8906.0,Damen & Ogden,"Damen & Ogden, Northbound, Southeast Corner",41.87263684,-87.67631388,0,,1,60612
8907,8907.0,Damen & Harrison,"Damen & Harrison, Northbound, Southeast Corner",41.8739498,-87.67635066,0,,1,60612
8910,8910.0,Damen & Madison,"Damen & Madison, Northbound, Southeast Corner",41.881212,-87.676558,0,,1,60612
8911,8911.0,Damen & Warren,"Damen & Warren, Northbound, Southeast Corner",41.88209175,-87.67656751,0,,1,60612
8912,8912.0,Damen & Washington,"Damen & Washington, Northbound, Southeast Corner",41.88306,-87.67660500000002,0,,1,60612
8913,8913.0,Damen & Lake,"Damen & Lake, Northbound, Southeast Corner",41.88489000000001,-87.67665500000003,0,,1,60612
8914,8914.0,Damen & Fulton,"Damen & Fulton, Northbound, Southeast Corner",41.886686,-87.676704,0,,1,60612
8915,8915.0,Damen & Carroll,"Damen & Carroll, Northbound, Southeast Corner",41.88759,-87.676726,0,,1,60612
8916,8916.0,Damen & Hubbard,"Damen & Hubbard, Northbound, Southeast Corner",41.889636,-87.676785,0,,1,60612
8917,8917.0,Damen & Grand,"Damen & Grand, Northbound, Southeast Corner",41.890728,-87.67681400000002,0,,1,60622
8918,8918.0,Damen & Ohio,"Damen & Ohio, Northbound, Southeast Corner",41.892183,-87.676854,0,,1,60622
8919,8919.0,Damen & Huron,"Damen & Huron, Northbound, Southeast Corner",41.894021,-87.67690400000002,0,,1,60622
8920,8920.0,Damen & Chicago,"Damen & Chicago, Northbound, Southeast Corner",41.895844,-87.676953,0,,1,60622
8921,8921.0,Damen & Iowa,"Damen & Iowa, Northbound, Southeast Corner",41.897663,-87.677008,0,,1,60622
8922,8922.0,Damen & Augusta,"Damen & Augusta, Northbound, Southeast Corner",41.89943264,-87.67706495,0,,1,60622
8923,8923.0,Damen & Thomas,"Damen & Thomas, Northbound, Southeast Corner",41.901287,-87.67711700000002,0,,1,60622
8925,8925.0,Damen & Potomac,"Damen & Potomac, Northbound, Southeast Corner",41.904918,-87.677227,0,,1,60622
8926,8926.0,Damen & Evergreen,"Damen & Evergreen, Northbound, Southeast Corner",41.905919,-87.677257,0,,1,60622
8927,8927.0,Damen & Schiller,"Damen & Schiller, Northbound, Southeast Corner",41.90705300000001,-87.677291,0,,1,60622
8928,8928.0,Damen & Le Moyne,"Damen & Le Moyne, Northbound, Eastside of the Street",41.908298,-87.677301,0,,1,60622
8929,8929.0,Damen & Milwaukee/North Ave (Blue Line),"Damen & Milwaukee/North Ave (Blue Line), Northbound, Southeast Corner",41.90995195,-87.67737039,0,,1,60622
8930,8930.0,Damen & Wabansia,"Damen & Wabansia, Northbound, Southeast Corner",41.912216,-87.677431,0,,1,60622
8931,8931.0,Damen & Churchill,"Damen & Churchill, Northbound, Eastside of the Street",41.914713,-87.67748,0,,1,60622
8932,8932.0,Damen & Cortland,"Damen & Cortland, Northbound, Southeast Corner",41.91587564,-87.67749927,0,,1,60622
8933,8933.0,Damen & Armitage,"Damen & Armitage, Northbound, Southeast Corner",41.91765787,-87.67752329,0,,1,60622
8934,8934.0,Damen & Dickens,"Damen & Dickens, Northbound, Southeast Corner",41.919483,-87.67761,0,,1,60647
8935,8935.0,Damen & Webster,"Damen & Webster, Northbound, Southeast Corner",41.9213,-87.67770300000002,0,,1,60647
8938,8938.0,Damen & Clybourn/Diversey,"Damen & Clybourn/Diversey, Northbound, Southeast Corner",41.93184557,-87.67797142,0,,1,60647
8939,8939.0,Damen & George,"Damen & George, Northbound, Southeast Corner",41.934019,-87.6781,0,,1,60647
8940,8940.0,Damen & Wellington,"Damen & Wellington, Northbound, Southeast Corner",41.935841,-87.678159,0,,1,60618
8941,8941.0,Damen & Barry,"Damen & Barry, Northbound, Southeast Corner",41.937686,-87.678218,0,,1,60618
8942,8942.0,Damen & Belmont,"Damen & Belmont, Northbound, Southeast Corner",41.939485,-87.678276,0,,1,60618
8943,8943.0,Damen & School,"Damen & School, Northbound, Southeast Corner",41.941307,-87.678326,0,,1,60618
8944,8944.0,Damen & Roscoe,"Damen & Roscoe, Northbound, Southeast Corner",41.94313,-87.678376,0,,1,60618
8945,8945.0,Damen & Cornelia,"Damen & Cornelia, Northbound, Southeast Corner",41.944948,-87.678427,0,,1,60618
8946,8946.0,Damen & Addison,"Damen & Addison, Northbound, Southeast Corner",41.94672399,-87.67847298,0,,1,60618
8947,8947.0,Damen & Waveland,"Damen & Waveland, Northbound, Southeast Corner",41.9486,-87.678527,0,,1,60618
8948,8948.0,Damen & Grace,"Damen & Grace, Northbound, Southeast Corner",41.950422,-87.678578,0,,1,60618
8949,8949.0,Damen & Byron,"Damen & Byron, Northbound, Southeast Corner",41.952245,-87.678628,0,,1,60618
8951,8951.0,Damen & Irving Park/Lincoln,"Damen & Irving Park/Lincoln, Northbound, Northeast Corner",41.95438748,-87.67866742,0,,1,60613
8952,8952.0,Damen & Belle Plaine,"Damen & Belle Plaine, Northbound, Southeast Corner",41.955893,-87.678733,0,,1,60613
8953,8953.0,Damen & Berteau,"Damen & Berteau, Northbound, Southeast Corner",41.957716,-87.678783,0,,1,60613
8954,8954.0,Damen & Cullom,"Damen & Cullom, Northbound, Southeast Corner",41.95954,-87.678832,0,,1,60640
8955,8955.0,Damen & Montrose,"Damen & Montrose, Northbound, Southeast Corner",41.96134806,-87.67885656,0,,1,60640
8956,8956.0,Damen & Sunnyside,"Damen & Sunnyside, Northbound, Southeast Corner",41.963185,-87.678953,0,,1,60640
8957,8957.0,Damen & Wilson,"Damen & Wilson, Northbound, Southeast Corner",41.96500849,-87.67899244,0,,1,60640
8958,8958.0,Damen & Ainslie,"Damen & Ainslie, Northbound, Southeast Corner",41.970485,-87.679165,0,,1,60640
8959,8959.0,Damen & Argyle,"Damen & Argyle, Northbound, Southeast Corner",41.972305,-87.67922,0,,1,60640
8960,8960.0,Damen & Winona,"Damen & Winona, Northbound, Southeast Corner",41.974621,-87.679264,0,,1,60640
8961,8961.0,Damen & Foster,"Damen & Foster, Northbound, Southeast Corner",41.97591943,-87.67929644,0,,1,60640
8969,8969.0,Ashland & Bryn Mawr,"Ashland & Bryn Mawr, Northbound, Southeast Corner",41.98339992,-87.66968512,0,,1,60660
8970,8970.0,Ashland & Hollywood,"Ashland & Hollywood, Northbound, Northeast Corner",41.98525531,-87.66973589,0,,1,60660
8972,8972.0,Pulaski & Peterson Terminal,"Pulaski & Peterson Terminal, Westbound, Bus Terminal",41.98985086,-87.72821356,0,,1,60712
8973,8973.0,Pulaski & Thorndale,"Pulaski & Thorndale, Southbound, Northwest Corner",41.988473,-87.72861800000003,0,,1,60712
8975,8975.0,Pulaski & Ardmore,"Pulaski & Ardmore, Southbound, Westside of the Street",41.98597917,-87.72859559999998,0,,1,60659
8976,8976.0,Pulaski & Victoria,"Pulaski & Victoria, Southbound, Northwest Corner",41.98499902,-87.72857125,0,,1,60659
8979,8979.0,5400 N Pulaski,"5400 N Pulaski, Southbound, Westside of the Street",41.97966088,-87.72844667,0,,1,60659
8980,8980.0,5300 N Pulaski,"5300 N Pulaski, Southbound, Westside of the Street",41.97761648,-87.72838448,0,,1,60625
8981,8981.0,Pulaski & Foster,"Pulaski & Foster, Southbound, Northwest Corner",41.97566583,-87.72835726,0,,1,60625
8982,8982.0,5061 N Pulaski,"5061 N Pulaski, Southbound, Westside of the Street",41.97347698,-87.72826651,0,,1,60625
8983,8983.0,Pulaski & Argyle,"Pulaski & Argyle, Southbound, Northwest Corner",41.971962,-87.728199,0,,1,60625
8984,8984.0,Pulaski & Ainslie,"Pulaski & Ainslie, Southbound, Northwest Corner",41.97016658,-87.72817195,0,,1,60625
8985,8985.0,Pulaski & Lawrence,"Pulaski & Lawrence, Southbound, Northwest Corner",41.96834785,-87.72812346,0,,1,60625
8986,8986.0,Pulaski & Leland,"Pulaski & Leland, Southbound, Westside of the Street",41.96658092,-87.72808945,0,,1,60625
8988,8988.0,Pulaski & Sunnyside,"Pulaski & Sunnyside, Southbound, Northwest Corner",41.9625748,-87.7279748,0,,1,60641
8989,8989.0,Pulaski & Montrose,"Pulaski & Montrose, Southbound, Northwest Corner",41.96103424,-87.72792749,0,,1,60641
8990,8990.0,Pulaski & Elston,"Pulaski & Elston, Southbound, Northwest Corner",41.95986511,-87.72787597,0,,1,60641
8992,8992.0,Pulaski & Belle Plaine,"Pulaski & Belle Plaine, Southbound, Northwest Corner",41.95555367,-87.72776084,0,,1,60641
8994,8994.0,Irving Park Blue Line Station,"Irving Park Blue Line Station, Southbound, Westside of the Street",41.95194556,-87.72773931,0,,1,60641
8995,8995.0,Pulaski & Avondale,"Pulaski & Avondale, Southbound, Southwest Corner",41.95083428,-87.72764254,0,,1,60641
8996,8996.0,Pulaski & Waveland,"Pulaski & Waveland, Southbound, Northwest Corner",41.94829976,-87.72755055,0,,1,60641
8998,8998.0,Pulaski & Cornelia,"Pulaski & Cornelia, Southbound, Northwest Corner",41.94488239,-87.72744415,0,,1,60641
8999,8999.0,Pulaski & Roscoe,"Pulaski & Roscoe, Southbound, Northwest Corner",41.94323174,-87.72740318,0,,1,60641
9000,9000.0,Pulaski & Milwaukee,"Pulaski & Milwaukee, Southbound, Northwest Corner",41.941411,-87.72733000000002,0,,1,60641
9002,9002.0,Pulaski & Barry,"Pulaski & Barry, Southbound, Northwest Corner",41.93736614,-87.72722665,0,,1,60641
9004,9004.0,Pulaski & George,"Pulaski & George, Southbound, Northwest Corner",41.93375186,-87.72713149,0,,1,60641
9007,9007.0,Pulaski & Wrightwood,"Pulaski & Wrightwood, Southbound, Northwest Corner",41.92826875,-87.72697378,0,,1,60647
9008,9008.0,Pulaski & Altgeld,"Pulaski & Altgeld, Southbound, Westside of the Street",41.92623997,-87.72691153,0,,1,60647
9010,9010.0,Pulaski & Belden,"Pulaski & Belden, Southbound, Northwest Corner",41.92289175,-87.72665326,0,,1,60647
9011,9011.0,Pulaski & Palmer,"Pulaski & Palmer, Southbound, Northwest Corner",41.92091292,-87.72676094,0,,1,60647
9012,9012.0,Pulaski & Dickens,"Pulaski & Dickens, Southbound, Northwest Corner",41.91911023,-87.72673508,0,,1,60647
9015,9015.0,1741 N Pulaski,"1741 N Pulaski, Southbound, Westside of the Street",41.91290521,-87.72652845,0,,1,60651
9016,9016.0,Pulaski & Wabansia,"Pulaski & Wabansia, Southbound, Northwest Corner",41.91182843,-87.72652011,0,,1,60651
9017,9017.0,Pulaski & North Ave,"Pulaski & North Ave, Southbound, Southwest Corner",41.90961755,-87.72653025,0,,1,60651
9018,9018.0,Pulaski & Le Moyne,"Pulaski & Le Moyne, Southbound, Northwest Corner",41.90817302,-87.72657473,0,,1,60651
9019,9019.0,Pulaski & Grand,"Pulaski & Grand, Southbound, Northwest Corner",41.90635772,-87.72651165,0,,1,60651
9020,9020.0,Pulaski & Potomac,"Pulaski & Potomac, Southbound, Northwest Corner",41.90459613,-87.72645269,0,,1,60651
9022,9022.0,Pulaski & Thomas,"Pulaski & Thomas, Southbound, Northwest Corner",41.90088336,-87.72631512,0,,1,60651
9024,9024.0,Pulaski & Iowa,"Pulaski & Iowa, Southbound, Northwest Corner",41.89731967,-87.72624436,0,,1,60651
9027,9027.0,Pulaski & Erie,"Pulaski & Erie, Southbound, Westside of the Street",41.89303139,-87.72611261,0,,1,60624
9028,9028.0,Pulaski & Ohio,"Pulaski & Ohio, Southbound, Westside of the Street",41.89169909,-87.72604275,0,,1,60624
9029,9029.0,Pulaski & Ferdinand,"Pulaski & Ferdinand, Southbound, Westside of the Street",41.88978544,-87.72601487,0,,1,60624
9031,9031.0,Pulaski & Lake (Green Line),"Pulaski & Lake (Green Line), Southbound, Southwest Corner",41.88528773,-87.72589547,0,,1,60624
9032,9032.0,Pulaski & West End,"Pulaski & West End, Southbound, Northwest Corner",41.88344504,-87.72584445,0,,1,60624
9033,9033.0,Pulaski & Washington,"Pulaski & Washington, Southbound, Northwest Corner",41.88211226,-87.72580212,0,,1,60624
9035,9035.0,Pulaski & Wilcox,"Pulaski & Wilcox, Southbound, Northwest Corner",41.87903084,-87.72570517,0,,1,60624
9036,9036.0,Pulaski & Jackson,"Pulaski & Jackson, Southbound, Northwest Corner",41.87717005,-87.72564233,0,,1,60624
9037,9037.0,Pulaski & Van Buren,"Pulaski & Van Buren, Southbound, Northwest Corner",41.87538368,-87.72558303,0,,1,60624
9039,9039.0,Pulaski Blue Line Station,"Pulaski Blue Line Station, Southbound, Westside of the Street",41.87383211,-87.72553092,0,,1,60624
9041,9041.0,Pulaski & Polk,"Pulaski & Polk, Southbound, Northwest Corner",41.87111554,-87.72545153,0,,1,60624
9046,9046.0,Pulaski & 13th Street,"Pulaski & 13th Street, Southbound, Northwest Corner",41.86442,-87.72518000000002,0,,1,60624
9049,9049.0,Pulaski & 16th Street,"Pulaski & 16th Street, Southbound, Northwest Corner",41.85895978,-87.72504234,0,,1,60623
9050,9050.0,Pulaski & 18th Street,"Pulaski & 18th Street, Southbound, Northwest Corner",41.85714714,-87.72503121,0,,1,60623
9051,9051.0,Pulaski & 19th Street,"Pulaski & 19th Street, Southbound, Northwest Corner",41.85509408,-87.724961,0,,1,60623
9053,9053.0,Pulaski & Cermak,"Pulaski & Cermak, Southbound, Northwest Corner",41.85174893,-87.72486869,0,,1,60623
9054,9054.0,Pulaski & Ogden,"Pulaski & Ogden, Southbound, Southwest Corner",41.85073482,-87.72482802,0,,1,60623
9055,9055.0,2300 S Pulaski,"2300 S Pulaski, Southbound, Westside of the Street",41.849387,-87.724791,0,,1,60623
9056,9056.0,Pulaski & 24th Street,"Pulaski & 24th Street, Southbound, Northwest Corner",41.84798115,-87.72475255,0,,1,60623
